id,LOC_BLANK,BRANCH_COUNT,CALL_PAIRS,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CONDITION_COUNT,CYCLOMATIC_COMPLEXITY,CYCLOMATIC_DENSITY,DECISION_COUNT,DESIGN_COMPLEXITY,DESIGN_DENSITY,EDGE_COUNT,ESSENTIAL_COMPLEXITY,ESSENTIAL_DENSITY,LOC_EXECUTABLE,PARAMETER_COUNT,GLOBAL_DATA_COMPLEXITY,GLOBAL_DATA_DENSITY,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,MAINTENANCE_SEVERITY,MODIFIED_CONDITION_COUNT,MULTIPLE_CONDITION_COUNT,NODE_COUNT,NORMALIZED_CYLOMATIC_COMPLEXITY,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,NUMBER_OF_LINES,PERCENT_COMMENTS,LOC_TOTAL,Defective
7663,0,1,1,0,0,0,1,1,0,1,1,2,1,0,0,0,0,0,5.8,2,23.22,0,5,0.5,1.29,11.61,1,0,0,3,1,1,4,1,4,1,0,0,N
7664,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0.33,0,0,0,0,3,0,0,N
7665,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,7.75,2,31.02,0.01,6,0.5,1.72,15.51,1,0,0,2,1,2,4,2,4,1,0,0,N
7666,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,7.75,2,31.02,0.01,6,0.5,1.72,15.51,1,0,0,2,1,2,4,2,4,1,0,0,N
7667,0,5,4,0,0,6,3,0.33,2,3,1,11,3,1,9,0,3,1,17.18,8.56,1257.2,0.05,34,0.12,69.84,146.95,1,2,3,10,0.27,14,20,9,11,11,0,9,N
7668,0,1,2,0,0,0,1,0.33,0,1,1,3,1,0,3,0,1,1,20.6,2,82.42,0.01,13,0.5,4.58,41.21,1,0,0,4,0.2,5,8,5,4,5,0,3,N
7669,0,5,4,0,0,6,3,0.33,2,3,1,11,3,1,9,0,3,1,17.65,9.6,1626.8,0.06,38,0.1,90.38,169.46,1,2,3,10,0.27,16,22,10,12,11,0,9,N
7670,0,1,1,0,0,0,1,1,0,1,1,2,1,0,0,0,1,1,13.5,2,54,0.01,9,0.5,3,27,1,0,0,3,0.5,4,5,4,4,2,0,0,N
7671,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,7.75,2,31.02,0.01,6,0.5,1.72,15.51,1,0,0,2,1,2,4,2,4,1,0,0,N
7672,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,7.75,2,31.02,0.01,6,0.5,1.72,15.51,1,0,0,2,1,2,4,2,4,1,0,0,N
7673,0,1,1,0,0,0,1,1,0,1,1,2,1,0,0,3,1,1,12.18,3,109.62,0.01,11,0.33,6.09,36.54,1,0,0,3,0.5,4,7,4,6,2,0,0,N
7674,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,7.75,2,31.02,0.01,6,0.5,1.72,15.51,1,0,0,2,1,2,4,2,4,1,0,0,N
7675,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,7.75,2,31.02,0.01,6,0.5,1.72,15.51,1,0,0,2,1,2,4,2,4,1,0,0,N
7676,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,7.75,2,31.02,0.01,6,0.5,1.72,15.51,1,0,0,2,1,2,4,2,4,1,0,0,N
7677,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,5.8,2,23.22,0,5,0.5,1.29,11.61,1,0,0,2,1,1,4,1,4,1,0,0,N
7678,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,7.75,2,31.02,0.01,6,0.5,1.72,15.51,1,0,0,2,1,2,4,2,4,1,0,0,N
7679,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,1,1,8.98,2.5,56.15,0.01,8,0.4,3.12,22.46,1,0,0,2,0.2,2,6,2,5,5,0,2,N
7680,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,0,2,N
7681,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.33,1,3,1,3,3,0,0,N
7682,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.2,1,3,1,3,5,0,2,N
7683,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,0,2,N
7684,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,1,1,8.82,6.67,392.07,0.02,17,0.15,21.78,58.81,1,0,0,2,0.33,5,12,3,8,3,0,2,N
7685,0,1,2,0,0,0,1,0.33,0,1,1,3,1,0,3,0,1,1,12,2.5,75,0.01,10,0.4,4.17,30,1,0,0,4,0.2,3,7,3,5,5,0,3,N
7686,0,1,1,0,0,0,1,1,0,1,1,2,1,0,0,0,1,1,7.86,2.5,49.13,0.01,7,0.4,2.73,19.65,1,0,0,3,0.5,2,5,2,5,2,0,0,N
7687,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,7.75,2,31.02,0.01,6,0.5,1.72,15.51,1,0,0,2,1,2,4,2,4,1,0,0,N
7688,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,7.75,2,31.02,0.01,6,0.5,1.72,15.51,1,0,0,2,1,2,4,2,4,1,0,0,N
7689,0,1,1,0,0,0,1,1,0,1,1,2,1,0,0,0,1,1,6.55,3,58.95,0.01,7,0.33,3.28,19.65,1,0,0,3,1,1,6,1,6,1,0,0,N
7690,0,1,1,0,0,0,1,1,0,1,1,2,1,0,0,0,1,1,6.55,3,58.95,0.01,7,0.33,3.28,19.65,1,0,0,3,1,1,6,1,6,1,0,0,N
7691,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,1,1,8.98,2.5,56.15,0.01,8,0.4,3.12,22.46,1,0,0,2,0.2,2,6,2,5,5,0,2,N
7692,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,0,2,N
7693,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.33,1,3,1,3,3,0,0,N
7694,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.2,1,3,1,3,5,0,2,N
7695,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,0,2,N
7696,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,1,1,3,1,3,1,0,0,N
7697,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,1,1,3,1,3,1,0,0,N
7698,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,7.75,2,31.02,0.01,6,0.5,1.72,15.51,1,0,0,2,1,2,4,2,4,1,0,0,N
7699,0,1,1,0,0,0,1,0.33,0,1,1,2,1,0,3,0,1,1,6.89,3,62.04,0.01,8,0.33,3.45,20.68,1,0,0,3,0.25,3,5,2,4,4,0,3,N
7700,0,3,3,0,0,4,2,0.29,2,2,1,7,1,0,7,0,2,1,15.51,5.25,427.4,0.03,22,0.19,23.74,81.41,0,1,2,7,0.22,9,13,6,7,9,0,7,N
7701,0,3,5,0,0,4,2,0.2,2,2,1,9,1,0,10,0,2,1,22.09,9,1789.28,0.07,46,0.11,99.4,198.81,0,1,2,9,0.18,22,24,11,9,11,0,10,N
7702,0,1,1,0,0,0,1,1,0,1,1,2,1,0,0,0,1,1,11.23,2,44.92,0.01,8,0.5,2.5,22.46,1,0,0,3,1,3,5,3,4,1,0,0,N
7703,0,3,5,0,0,4,2,0.4,2,2,1,11,1,0,5,0,2,1,17.4,6.29,687.61,0.04,28,0.16,38.2,109.39,0,1,2,11,0.33,11,17,7,8,6,0,5,N
7704,1,1,1,0,0,0,1,0.33,0,1,1,2,1,0,3,0,1,1,17.92,3,161.32,0.02,15,0.33,8.96,53.77,1,0,0,3,0.17,6,9,6,6,6,0,3,N
7705,0,1,0,0,0,0,1,0.33,0,1,1,1,1,0,3,0,0,0,9.51,3,85.59,0.01,9,0.33,4.75,28.53,1,0,0,2,0.2,3,6,3,6,5,0,3,N
7706,0,3,2,0,0,4,2,0.4,2,2,1,7,1,0,5,0,2,1,15.36,3.5,188.21,0.02,15,0.29,10.46,53.77,0,1,2,7,0.29,5,10,5,7,7,0,5,N
7707,0,3,2,0,0,4,2,0.5,2,2,1,6,1,0,4,0,2,1,10.88,5.6,341.29,0.02,17,0.18,18.96,60.94,0,1,2,6,0.33,8,9,5,7,6,0,4,N
7708,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,7.74,1.5,17.41,0,5,0.67,0.97,11.61,1,0,0,2,0.5,2,3,2,3,2,0,0,N
7709,0,1,1,0,0,0,1,1,0,1,1,2,1,0,0,0,1,1,12.68,2.5,79.25,0.01,10,0.4,4.4,31.7,1,0,0,3,0.5,4,6,4,5,2,0,0,N
7710,0,1,1,0,0,0,1,1,0,1,1,2,1,0,0,0,1,1,7.74,1.5,17.41,0,5,0.67,0.97,11.61,1,0,0,3,0.5,2,3,2,3,2,0,0,N
7711,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,7.75,2,31.02,0.01,6,0.5,1.72,15.51,1,0,0,2,0.5,2,4,2,4,2,0,0,N
7712,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,7.75,2,31.02,0.01,6,0.5,1.72,15.51,1,0,0,2,0.5,2,4,2,4,2,0,0,N
7713,0,1,1,0,0,0,1,1,0,1,1,2,1,0,0,0,1,1,7.75,2,31.02,0.01,6,0.5,1.72,15.51,1,0,0,3,0.5,2,4,2,4,2,0,0,N
7714,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,7.75,2,31.02,0.01,6,0.5,1.72,15.51,1,0,0,2,0.5,2,4,2,4,2,0,0,N
7715,2,3,3,0,0,4,2,0.29,2,2,1,8,1,0,7,0,2,1,15.65,7.31,836.91,0.04,28,0.14,46.49,114.45,0,1,2,8,0.2,13,15,8,9,10,0,7,N
7716,0,1,1,0,0,0,1,1,0,1,1,2,1,0,0,2,1,1,9.51,3,85.59,0.01,9,0.33,4.75,28.53,1,0,0,3,0.5,3,6,3,6,2,0,0,N
7717,0,1,1,0,0,0,1,1,0,1,1,2,1,0,0,2,1,1,9.51,3,85.59,0.01,9,0.33,4.75,28.53,1,0,0,3,0.5,3,6,3,6,2,0,0,N
7718,0,1,1,0,0,0,1,1,0,1,1,2,1,0,0,2,1,1,9.51,3,85.59,0.01,9,0.33,4.75,28.53,1,0,0,3,0.5,3,6,3,6,2,0,0,N
7719,0,1,1,0,0,0,1,1,0,1,1,2,1,0,0,2,1,1,9.51,3,85.59,0.01,9,0.33,4.75,28.53,1,0,0,3,0.5,3,6,3,6,2,0,0,N
7720,0,3,2,0,0,4,2,0.5,2,2,1,6,1,0,4,0,1,0,13.67,6,492.27,0.03,21,0.17,27.35,82.04,0,1,2,6,0.33,6,15,5,10,6,0,4,N
7721,0,1,0,0,0,0,1,0.25,0,1,1,1,1,0,4,0,1,1,10.34,2.5,64.62,0.01,10,0.4,3.59,25.85,1,0,0,2,0.17,5,5,3,3,6,0,4,N
7722,0,1,1,0,0,0,1,0.25,0,1,1,4,1,0,4,0,1,1,16.23,4.5,328.87,0.02,22,0.22,18.27,73.08,1,0,0,5,0.17,9,13,5,5,6,0,4,N
7723,0,1,1,0,0,0,1,0.5,0,1,1,2,1,0,2,0,1,1,9.83,2,39.3,0.01,7,0.5,2.18,19.65,1,0,0,3,0.25,3,4,3,4,4,0,2,N
7724,6,27,9,0,16,32,18,0.32,16,15,0,66,1,0,57,0,17,0,48.02,43.19,89587.64,0.69,333,0.02,4977.09,2074.19,0,8,16,50,0.22,145,188,47,28,81,21.92,57,N
7725,8,10,7,5,2,8,7,0.13,4,4,0,29,1,0,47,0,7,1,52.23,27.86,40527.15,0.48,239,0.04,2251.51,1454.9,0,2,4,24,0.11,109,130,45,23,64,12.96,52,N
7726,9,27,6,2,18,24,20,0.23,12,17,0,60,1,0,86,0,19,0,66.26,43.5,125383.65,0.96,444,0.02,6965.76,2882.38,0,6,12,42,0.17,183,261,61,29,117,18.87,88,N
7727,2,1,0,0,1,0,1,0.33,0,1,1,1,1,0,3,0,1,1,16.84,1.5,37.9,0.01,9,0.67,2.11,25.27,1,0,0,2,0.13,4,5,4,3,8,25,3,N
7728,8,7,0,14,4,12,4,0.08,6,1,0,15,1,0,36,0,0,0,46.59,32.14,48138.72,0.5,276,0.03,2674.37,1497.65,0,3,6,13,0.06,120,156,28,15,64,33.33,50,N
7729,8,7,0,14,4,12,4,0.08,6,1,0,15,1,0,36,0,3,0,46.59,32.14,48138.72,0.5,276,0.03,2674.37,1497.65,0,3,6,13,0.06,120,156,28,15,64,33.33,50,N
7730,1,3,1,0,0,4,2,0.2,2,1,0,7,1,0,10,2,1,0,17.13,4.67,373.12,0.03,21,0.21,20.73,79.95,0,1,2,7,0.15,7,14,6,8,13,0,10,N
7731,2,9,2,0,0,14,5,0.31,6,3,0,17,3,0,16,1,1,0,36.26,10.42,3937.39,0.13,77,0.1,218.74,377.83,0,4,7,14,0.25,36,41,19,11,20,0,16,N
7732,7,9,2,4,15,16,5,0.24,8,1,0,22,1,0,17,7,5,1,47.97,8.57,3524.56,0.14,83,0.12,195.81,411.2,0,4,8,19,0.11,36,47,21,10,46,52.78,21,N
7733,3,5,1,0,0,8,3,0.23,4,2,0,10,1,0,13,1,2,0,14.97,9.29,1290.47,0.05,34,0.11,71.69,138.97,0,2,4,9,0.17,13,21,7,10,18,0,13,N
7734,2,5,1,0,0,6,3,0.25,2,1,0,10,3,1,12,0,0,0,21.83,7.2,1131.65,0.05,37,0.14,62.87,157.17,1,2,3,9,0.19,16,21,10,9,16,0,12,N
7735,5,11,2,4,15,20,6,0.21,10,2,0,26,1,0,25,7,6,1,42.51,11.73,5846.88,0.17,98,0.09,324.83,498.57,0,5,10,22,0.12,43,55,22,12,52,43.18,29,N
7736,1,3,1,0,0,4,2,0.2,2,1,0,7,1,0,10,3,1,0,20.19,5.06,517.32,0.03,25,0.2,28.74,102.19,0,1,2,7,0.15,9,16,8,9,13,0,10,N
7737,3,3,1,1,3,4,2,0.17,2,1,0,7,1,0,11,1,1,0,19.29,6.72,871.59,0.04,30,0.15,48.42,129.66,0,1,2,7,0.1,11,19,9,11,20,26.67,12,N
7738,6,9,3,4,6,16,5,0.16,8,3,0,19,1,0,28,4,3,0,25.37,14.93,5658.58,0.13,78,0.07,314.37,378.92,0,4,8,16,0.11,32,46,15,14,46,26.32,32,N
7739,6,7,3,3,6,12,4,0.17,6,3,0,15,1,0,20,3,3,0,22.94,12.5,3584.09,0.1,61,0.08,199.12,286.73,0,3,6,13,0.11,25,36,13,13,37,31.03,23,N
7740,1,3,1,0,0,4,2,0.2,2,1,0,7,1,0,10,3,1,0,17.28,5.79,578.57,0.03,25,0.17,32.14,100,0,1,2,7,0.15,9,16,7,9,13,0,10,N
7741,13,39,14,0,20,74,20,0.22,36,16,0,96,8,0,91,0,9,0,57.61,32.93,62473.17,0.63,315,0.03,3470.73,1897.05,0,19,37,78,0.16,138,177,44,21,126,18.02,91,N
7742,8,17,12,1,11,30,9,0.16,14,8,0,45,6,0,54,0,0,0,44.93,20.91,19641.56,0.31,164,0.05,1091.2,939.38,0,8,15,38,0.12,69,95,33,20,76,18.18,55,N
7743,14,45,14,0,20,86,23,0.21,42,17,0,113,9,0,111,0,13,0,65.25,36.24,85678.82,0.79,382,0.03,4759.93,2364.51,0,22,43,92,0.16,168,214,51,22,147,15.27,111,N
7744,1,3,1,0,0,4,2,0.2,2,1,0,7,1,0,10,4,1,0,20.19,5.06,517.32,0.03,25,0.2,28.74,102.19,0,1,2,7,0.15,9,16,8,9,13,0,10,N
7745,3,3,1,1,3,4,2,0.17,2,1,0,7,1,0,11,2,1,0,19.29,6.72,871.59,0.04,30,0.15,48.42,129.66,0,1,2,7,0.1,11,19,9,11,20,26.67,12,N
7746,5,13,4,4,6,24,7,0.19,12,6,0,27,1,0,33,5,5,0,44.15,16.14,11519.93,0.24,134,0.06,640,713.14,0,6,12,22,0.14,60,74,26,14,51,23.26,37,N
7747,6,7,3,3,6,12,4,0.17,6,3,0,15,1,0,20,4,4,1,24.65,12.54,3874.38,0.1,65,0.08,215.24,309.07,0,3,6,13,0.11,27,38,14,13,37,31.03,23,N
7748,9,3,3,1,2,4,2,0.17,2,2,1,10,1,0,11,0,0,0,51.44,5.06,1314.73,0.09,56,0.2,73.04,260.06,0,1,2,10,0.08,26,30,18,7,25,21.43,12,N
7749,1,3,1,0,0,4,2,0.2,2,1,0,7,1,0,10,4,1,0,17.28,5.79,578.57,0.03,25,0.17,32.14,100,0,1,2,7,0.15,9,16,7,9,13,0,10,N
7750,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,8,1,8,0,4,1,0.44,8,1,0,0,2,1,2,2,2,2,1,0,0,N
7751,15,25,4,32,2,46,13,0.19,22,9,0,51,8,0,37,1,0,0,29.84,37.04,40946.5,0.37,199,0.03,2274.81,1105.36,0,12,23,40,0.15,71,128,23,24,88,47.89,69,Y
7752,3,3,0,6,3,4,1,0.08,2,1,1,11,1,0,7,0,1,1,24.67,10.08,2508.69,0.08,55,0.1,139.37,248.8,1,1,2,11,0.05,22,33,12,11,21,56.25,13,N
7753,3,3,0,6,3,4,1,0.08,2,1,1,11,1,0,7,0,0,0,24.67,10.08,2508.69,0.08,55,0.1,139.37,248.8,1,1,2,11,0.05,22,33,12,11,21,56.25,13,N
7754,2,3,0,1,0,4,2,0.25,2,1,0,5,1,0,7,0,0,0,5.6,7.5,315,0.01,14,0.13,17.5,42,0,1,2,5,0.17,5,9,2,6,12,12.5,8,N
7755,2,3,0,1,0,4,2,0.25,2,1,0,5,1,0,7,0,0,0,5.6,7.5,315,0.01,14,0.13,17.5,42,0,1,2,5,0.17,5,9,2,6,12,12.5,8,N
7756,7,11,0,10,0,20,6,0.24,10,1,0,19,1,0,15,0,0,0,36.12,7.54,2052.58,0.09,63,0.13,114.03,272.28,0,5,10,15,0.18,28,35,13,7,34,40,25,N
7757,0,1,1,0,0,0,1,0.25,0,1,1,2,1,0,4,0,1,1,10.24,7,501.89,0.02,20,0.14,27.88,71.7,1,0,0,3,0.17,7,13,4,8,6,0,4,N
7758,0,3,2,0,0,6,2,0.5,2,2,1,6,1,0,4,0,2,1,21.5,7.15,1099.18,0.05,35,0.14,61.07,153.73,0,2,3,6,0.33,13,22,10,11,6,0,4,N
7759,0,3,2,0,0,6,2,0.25,2,2,1,6,1,0,8,0,2,1,23.46,10.29,2485.24,0.08,52,0.1,138.07,241.48,0,2,3,6,0.2,19,33,12,13,10,0,8,N
7760,2,13,4,1,8,24,7,0.13,12,6,0,30,6,0,54,0,5,0,25.11,40,40181.42,0.33,184,0.03,2232.3,1004.54,0,6,12,25,0.1,80,104,22,22,68,14.29,55,N
7761,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,8.3,6.67,369.01,0.02,16,0.15,20.5,55.35,1,0,0,2,0.5,5,11,3,8,2,0,0,N
7762,2,5,2,0,1,8,3,0.13,4,2,0,16,1,0,23,0,3,1,19.78,20.04,7940.87,0.13,80,0.05,441.16,396.34,0,2,4,15,0.11,33,47,14,17,28,4.17,23,N
7763,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,8.6,7.5,483.97,0.02,18,0.13,26.89,64.53,1,0,0,2,0.5,5,13,3,9,2,0,0,N
7764,1,5,6,0,3,8,3,0.16,4,3,1,14,1,0,19,0,3,1,19.07,10.91,2270.01,0.07,46,0.09,126.11,208.08,0,2,4,13,0.12,20,26,11,12,25,13.64,19,N
7765,1,3,4,0,2,4,2,0.17,2,2,1,8,1,0,12,0,2,1,14.73,8.94,1176.94,0.04,31,0.11,65.39,131.69,0,1,2,8,0.12,13,18,8,11,17,14.29,12,N
7766,1,9,5,0,0,14,5,0.42,6,3,0,21,3,0,12,0,5,1,17.46,16.55,4779.2,0.1,63,0.06,265.51,288.85,0,4,7,18,0.29,28,35,11,13,17,0,12,N
7767,0,1,0,0,0,0,1,0.25,0,1,1,1,1,0,4,0,1,1,9.47,2.67,67.38,0.01,9,0.38,3.74,25.27,1,0,0,2,0.17,4,5,3,4,6,0,4,N
7768,1,5,3,0,0,8,3,0.23,4,3,1,15,1,0,13,0,2,0,16.4,7.07,820.29,0.04,29,0.14,45.57,116,0,2,4,14,0.19,11,18,7,9,16,0,13,N
7769,1,5,3,0,0,8,3,0.23,4,3,1,15,1,0,13,0,2,0,17.24,7.5,969.51,0.04,31,0.13,53.86,129.27,0,2,4,14,0.19,12,19,8,10,16,0,13,N
7770,0,3,2,0,0,4,2,0.5,2,2,1,6,1,0,4,0,2,1,11.99,6.67,533.03,0.03,21,0.15,29.61,79.95,0,1,2,6,0.33,10,11,6,8,6,0,4,N
7771,0,1,1,0,0,0,1,1,0,1,1,2,1,0,0,0,0,0,6.55,3,58.95,0.01,7,0.33,3.28,19.65,1,0,0,3,0.5,1,6,1,6,2,0,0,N
7772,0,1,1,0,0,0,1,1,0,1,1,2,1,0,0,0,1,1,7.86,2.5,49.13,0.01,7,0.4,2.73,19.65,1,0,0,3,0.5,2,5,2,5,2,0,0,N
7773,0,1,2,0,0,0,1,0.17,0,1,1,3,1,0,6,0,1,1,17.51,5,437.85,0.03,23,0.2,24.32,87.57,1,0,0,4,0.13,10,13,7,7,8,0,6,N
7774,2,7,1,0,0,12,4,0.36,6,2,0,14,3,0,11,0,4,1,12.35,16,3162.47,0.07,45,0.06,175.69,197.65,0,3,6,12,0.29,16,29,7,14,14,0,11,N
7775,0,3,2,0,0,4,2,0.67,2,2,1,6,1,0,3,0,2,1,14.28,4,228.44,0.02,15,0.25,12.69,57.11,0,1,2,6,0.4,6,9,6,8,5,0,3,N
7776,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,0,1,0,1,1,0,0,N
7777,0,1,1,0,0,0,1,0.5,0,1,1,2,1,0,2,0,1,1,13.5,2,54,0.01,9,0.5,3,27,1,0,0,3,0.33,4,5,4,4,3,0,2,N
7778,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,7.75,2,31.02,0.01,6,0.5,1.72,15.51,1,0,0,2,0.5,2,4,2,4,2,0,0,N
7779,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,7.75,2,31.02,0.01,6,0.5,1.72,15.51,1,0,0,2,0.5,2,4,2,4,2,0,0,N
7780,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,7.75,2,31.02,0.01,6,0.5,1.72,15.51,1,0,0,2,0.5,2,4,2,4,2,0,0,N
7781,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,7.74,1.5,17.41,0,5,0.67,0.97,11.61,1,0,0,2,0.5,2,3,2,3,2,0,0,N
7782,0,1,1,0,0,0,1,1,0,1,1,2,1,0,1,0,1,1,7.74,1.5,17.41,0,5,0.67,0.97,11.61,1,0,0,3,0.5,2,3,2,3,2,0,1,N
7783,0,1,1,0,0,0,1,1,0,1,1,2,1,0,0,0,0,0,5.8,2,23.22,0,5,0.5,1.29,11.61,1,0,0,3,1,1,4,1,4,1,0,0,N
7784,3,1,1,0,0,0,1,0.5,0,1,1,2,1,0,2,0,1,1,7.75,2,31.02,0.01,6,0.5,1.72,15.51,1,0,0,3,0.14,2,4,2,4,7,0,2,N
7785,2,1,0,0,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0.04,0,1,0,1,24,50,1,N
7786,3,1,1,0,0,0,1,0.5,0,1,1,2,1,0,2,0,0,0,7.75,2,31.02,0.01,6,0.5,1.72,15.51,1,0,0,3,0.14,2,4,2,4,7,0,2,N
7787,0,1,1,0,0,0,1,1,0,1,1,2,1,0,0,0,1,1,7.75,2,31.02,0.01,6,0.5,1.72,15.51,1,0,0,3,1,2,4,2,4,1,0,0,N
7788,0,1,2,0,0,0,1,1,0,1,1,4,1,0,0,0,1,1,10.68,4.67,232.53,0.02,15,0.21,12.92,49.83,1,0,0,5,0.5,4,11,3,7,2,0,0,N
7789,0,5,4,0,0,8,3,0.43,4,2,0,13,1,0,7,0,2,0,11.89,13.13,2048.55,0.05,35,0.08,113.81,156.08,0,2,4,12,0.33,15,20,8,14,9,0,7,N
7790,0,3,4,0,0,4,2,0.4,2,2,1,8,1,0,5,0,1,0,17.22,4.08,287.09,0.02,19,0.24,15.95,70.31,0,1,2,8,0.29,7,12,6,7,7,0,5,N
7791,0,3,3,0,0,4,2,0.5,2,2,1,7,1,0,4,0,1,0,11.18,5.63,353.85,0.02,17,0.18,19.66,62.91,0,1,2,7,0.33,5,12,4,9,6,0,4,N
7792,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,1,0,0,N
7793,0,1,1,0,0,0,1,1,0,1,1,2,1,0,0,0,1,1,6.2,2.5,38.77,0.01,6,0.4,2.15,15.51,1,0,0,3,1,1,5,1,5,1,0,0,N
7794,0,1,1,0,0,0,1,1,0,1,1,2,1,0,0,3,1,1,11.86,3.5,145.3,0.01,12,0.29,8.07,41.51,1,0,0,3,0.5,4,8,4,7,2,0,0,N
7795,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,1,0,0,N
7796,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0.5,0,0,0,0,2,0,0,N
7797,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0.5,0,0,0,0,2,0,0,N
7798,1,3,6,0,0,4,2,0.25,2,1,0,11,1,0,8,0,1,0,15.07,9.75,1432.72,0.05,34,0.1,79.6,146.95,0,1,2,11,0.18,13,21,8,12,11,0,8,N
7799,0,1,1,0,0,0,1,1,0,1,1,2,1,0,0,0,1,1,9.6,2.5,60,0.01,8,0.4,3.33,24,1,0,0,3,1,3,5,3,5,1,0,0,N
7800,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,7.75,2,31.02,0.01,6,0.5,1.72,15.51,1,0,0,2,1,2,4,2,4,1,0,0,N
7801,0,1,1,0,0,0,1,1,0,1,1,2,1,0,0,0,1,1,6.86,3.5,84,0.01,8,0.29,4.67,24,1,0,0,3,1,1,7,1,7,1,0,0,N
